,name,icon_href,date,text,stars,answer
78,bredixina-viktorya,,2020-02-25 06:55:49,"Быстрое обслуживание, грамотные и высококвалифицированные, доброжелательные сотрудники",5,
79,Дмитрий А.,,2022-10-27 19:11:23,Хорошее обслуживание,5,"Спасибо, рады стараться 😃"
80,Денис Карлин,,2021-05-18 13:15:01,"Саааамое медленное отделение, очередь из 5 человек обслуживают 40 минут. Причем всегда.",1,
81,Анастасия Е.,,2021-08-08 09:23:42,"Филиал втб, печально, что режим работы неудобный для работающих людей",4,
82,Марат Кильдияров,,2021-09-12 19:20:51,"Все хорошо, только отделение маленькое!!!",5,"Рады видеть, что Вы оценили нас на 5 ⭐ Ваши замечания примем во внимание."
83,aleksandr sakno.,https://avatars.mds.yandex.net/get-yapic/36689/eMslUh7oKePdSrAiwwoFpA1tzM4-1/islands-68,2020-01-23 11:33:49,"Персонал квалифицированный,не ленятся все объяснить и подсказать.Случаются задержки в обслуживании из-за очереди",4,
84,Рустам Ерицян,,2021-10-17 14:56:01,Тактичный персонал быстро работают,5,
85,Виктор Клеймёнов,https://avatars.mds.yandex.net/get-yapic/59871/ipPTradweELkkpUOe59LkNlXc-1569331299/islands-68,2020-01-30 11:29:27,"В отделении полный бардак. Середина рабочего дня, но очередь длинющая. Когда я понял, что помимо 10 человек в электронной очереди ещё и без очереди лезут, я решил покинуть этот балаган.",1,
86,Медведь фёдоров,https://avatars.mds.yandex.net/get-yapic/61207/YQBPA2cQXs8KQjHsJ0aEOsyfWbw-1/islands-68,2020-04-28 13:52:40,"Редкое овно а не банк , весь день убил , проблему так и не решили , удаленно решал пытался , мне говорят иди обратно в отделение , полгый треш",1,
87,Анатолий Золотухин,,2021-11-28 19:28:03,Один из лучших филиал банка с попршайками,5,
88,Виталий Сущенко,,2021-07-13 11:28:46,"Не берут оплату наличными, хотя указаны реквизиты их банка.",2,
89,Анонимный отзыв,,2018-09-01 13:24:35,"На зале работает только два специалиста, физически справиться с потоком клиентов они не могут. Как утверждают сотрудники банка их программа долго грузиться, поэтому они так долго обслуживают каждого клиента (около часа). Мы прождали полтора часа и так и не дождавшись своей очереди покинули банк.
Просим руководство банка правильно организовать работу данного отделения банка.",1,
90,Maximus Altair,https://avatars.mds.yandex.net/get-yapic/31078/fYkabkup1Q0wKs3BRirt4m1aM-1/islands-68,2021-09-02 18:20:20,Обычный офис банка. Все как положено.,4,"Благодарим Вас за отзыв. Нам очень важно знать Ваше мнение. Мы стремимся к тому, чтобы быть лучше 👌"
91,Аделина Д.,https://avatars.mds.yandex.net/get-yapic/51169/enc-3fb289193c22bef1780ee6e38347f2dee128403b299466d12c534f66f3daf9b2/islands-68,2019-11-30 13:55:17,Не работает по субботам!!! Актуализируйте информацию в яндекс- картах!!!! Не вводите людей в заблуждение !!!! ВТБ к вам обращаюсь !,1,
92,Влас К.,,2021-05-04 12:43:10,В этом отделе ВТБ работают ленивцы из зверополиса!,1,
93,Александр Давыдов,,2019-12-27 09:06:44,"Грамотные консультанты, быстрое обслуживание.",4,
94,Георгий Елкин,,2021-04-14 08:06:36,клоуны. звали три дня д,1,
95,Ilya Fedorin,https://avatars.mds.yandex.net/get-yapic/30955/enc-e99f9df15a7cc7b4411c5400339e93eaa16d7af91cfe948dbbfddb88f147f5b5/islands-68,2022-08-09 10:29:42,Огромные очереди,1,"Примите наши извинения за длительное ожидание. Нас такое ожидание не красит. Мы организуем встречу с руководителем и вместе разработаем комплекс мер, которые позволят решить данный вопрос."
96,Snail 🐌,https://avatars.mds.yandex.net/get-yapic/27503/AL5dyR0tmzM4JpgJvXTM9ebjT68-1/islands-68,2019-08-09 21:43:58,"Хороший банк, банкоматы новенькие, всегда все работает",5,
97,Даниил Моисеенко,https://avatars.mds.yandex.net/get-yapic/65952/ZHM803YiZX4Y3FtVoAjfvPR73wU-1/islands-68,2021-02-06 10:15:07,"На районе,удобно.",5,
98,Данил А.,https://avatars.mds.yandex.net/get-yapic/68143/3kSpHLVJIDBni5Kh74TdsZ6YCc0-1/islands-68,2021-05-24 22:20:43,хорошее обслуживание,5,
99,Иван Иванов,https://avatars.mds.yandex.net/get-yapic/53031/Xequc5SV65uCteyaLRcidoABl2Y-1/islands-68,2020-04-11 14:09:36,Хорошее отношение. Три банкомата на прием и выдачу денег.,5,
100,Евгений Кирсанов,https://avatars.mds.yandex.net/get-yapic/40841/I6BTBdixAJUm4sm4xi7DIA1O0p4-1/islands-68,2019-08-04 16:52:32,"Девочки молодцы. Хорошо работают. Не помню, чтобы терял нервы и время тут.",5,
101,Елена В.,https://avatars.mds.yandex.net/get-yapic/30955/enc-3d4c09191c85ff8af21c74e2f694ab2c84902ee841b892bfb4442a99376b9799/islands-68,2019-12-19 07:38:44,"В субботу не работает, очень не удобно.",1,
102,Наталья Пономаренко,https://avatars.mds.yandex.net/get-yapic/50595/4UZa5nr9CfPrOzGgLrfFBBxk-1/islands-68,2019-11-23 12:47:05,"Являюсь клиентом банка, отличный филиал и квалифицированные сотрудники",5,
103,Оленька S,https://avatars.mds.yandex.net/get-yapic/31804/enc-e50a75c0f18adcf4c2c377fcd919001619f3f4f51bd41f80f3ab6a59f4f5ec4f/islands-68,2019-10-01 11:10:34,Грамотные и приветливые специалисты,5,
104,Катерина Титорова,https://avatars.mds.yandex.net/get-yapic/38135/enc-74b587e45610ab6ab0baf29c4fdd89f16c79ce268ff450fcf86cecda3cd016a2/islands-68,2019-10-03 12:07:38,отличные офис практически без очередей,5,
105,Виктория Притолюк,https://avatars.mds.yandex.net/get-yapic/39727/PB3xxLa9Q4YAI9SX8xkxPAcXm4g-1/islands-68,2019-10-30 17:52:55,"Пользовалась только банкоматом , нормально",5,
106,Рубен Карапетьянц,https://avatars.mds.yandex.net/get-yapic/61207/I1NSPksPsjubUOPNhmuaYN6Ikos-1/islands-68,2019-08-18 12:16:43,"Ппытался стать клиентом, но условия не подошли...",4,
107,Роман К.,https://avatars.mds.yandex.net/get-yapic/51381/WLf0U7aa0HvWD8JokpLkAf7zb0-1/islands-68,2021-06-08 11:07:00,Кондиционера нет,1,
108,Михаил Алейников,,2019-07-29 20:10:24,Очень долгое обслуживание и очередь,2,
109,Евгений С.,https://avatars.mds.yandex.net/get-yapic/29310/zF2kj1qgfBVjaEVKaXibRGUYGRg-1/islands-68,2019-08-06 14:21:27,Удобно расположен.,5,
110,Елена С.,,2018-04-21 16:56:05,Сотрудники ленивые и не хотят ничего делать. За частую вводят клиентов в заблуждение.,1,
111,Leonid G.,,2019-10-19 13:15:03,В выходные не работает,1,
112,Станислав Демиденко,https://avatars.mds.yandex.net/get-yapic/20706/enc-d5fc5b2bae48839c0ec68642157b521598eee9008467e0d4eb455d6405be2647/islands-68,2019-09-29 23:57:43,Нравится мне этот банк.,5,
113,Наталья Шевченко,https://avatars.mds.yandex.net/get-yapic/39803/xKsLsGZqJKYVuCNorMEyVwyu8Q-1/islands-68,2019-09-25 00:23:41,"Хороший банк, но медленное обслуживание..",5,
114,Николай Николаевич,,2018-07-27 10:52:02,быстрое обслуживание. минимум очередей,5,
115,ALEX,https://avatars.mds.yandex.net/get-yapic/28439/8QDJKy4sfZPIFykKrlnAh20egc-1/islands-68,2018-01-29 11:52:18,"Есть еще куда стремиться, не все идеально",4,
116,Владимир Н.,https://avatars.mds.yandex.net/get-yapic/27232/enc-6d0588701294042d6a837e3d2a7252c88b48119ad099a7ce9093aea7e9c42670/islands-68,2018-08-11 15:42:21,Хорошее обслуживание,5,
