,name,icon_href,date,text,stars,answer
67,Aleksei,,2022-08-31 16:36:14,"Просидел в очереди час и еще час открывали счет, так как у них все зависает. Я принес к вам свои деньги и вот такое первое впечатление. Не рекомендую!",2,"Сожалеем, что вынуждены были потратить ваше личное время на ожидание в очереди. Примем меры и исправимся 💪"
68,Ольга Самищенко,https://avatars.mds.yandex.net/get-yapic/36689/aXj9Cs3wbP5O8LO5gHiMhCThgNk-1/islands-68,2022-09-16 07:59:21,"ВТБ офисы отличаются очень долгим и нудным обслуживанием.
Это т, к сожалению, не исключение.
Добираться даже из Крылатского очень неудобно.",3,"Поверьте, мы принимаем меры для того, чтобы время ожидания было минимальным. Проведем проверку в отделении и обсудим с руководителем данную проблему. Надеемся, что в дальнейшем мы не заставим Вас ждать."
69,Дмитрий Антонов,,2022-05-14 14:24:15,"Молодцы. Быстрые, отзывчивые. 

Сам банк работал странно. Я бы сказал, не стабильно. Но сотрудники, с одной стороны отказались готовы к этому, с другой - оперативно помогли.",5,Благодарны вам за пятерку и добрые слова о работе наших сотрудников))
70,Соня Сабурова,https://avatars.mds.yandex.net/get-yapic/51169/enc-edad5ccadd337db9576dc5d94f28c5bebb4061c46a689efa2124d41ca8a4655a/islands-68,2021-07-23 13:00:51,"Во всех отделениях ВТБ ооочень долгое ожидание! Вроде сотрудников много, но при этом каждый визит это минимум 2 часа. Отдельная тема это Он лайн банк для бизнеса, самостоятельно настроить невозможно, если ты не системный администратор - это целая проблема. В службе поддержки отвечают девушки «попугаи» шаблонными фразами, на нестандартный вопрос ответить не могут.",1,"Соня, благодарим, что нашли время поделиться вашим впечатлением об обслуживании в Банке. Мы не оставим этот отзыв без внимания. Согласимся с Вами, что вопрос длительности ожидания в очереди в настоящее время требует решения и работы в данном направлении. Обязательно примем меры. Вопрос работы приложения также возьмем на контроль."
71,Липкин Вячеслав,https://avatars.mds.yandex.net/get-yapic/27274/zjqA6wVOX8xz2YNugtj1YpAhQ-1/islands-68,2023-04-26 07:02:43,Профессиональные сотрудники. Все быстро и по делу.,5,"Рады, что вам понравилось. Ждем вас снова 😃"
72,Константин Елфимов,https://avatars.mds.yandex.net/get-yapic/54535/1uZhppb7R4EVDqen28EEs3gBfKI-1/islands-68,2022-10-17 18:24:22,"И сам банк и это отделение ничего, кроме неприятных воспоминаний не вызывает - нескончаемые очереди, некомпетентные сотрудники - УЖАС!",1,"Благодарим Вас за отзыв. Нам очень важно знать Ваше мнение. Мы стремимся к тому, чтобы быть лучше. Проведем работу в целях улучшения качества обслуживания и сокращения времени ожидания."
73,Елена Щербакова,,2021-11-11 14:30:43,"Заказала дебетовую карту. Жду пока мне нужно будет подъехать за ней. В итоге недожавшись когда придет СМС что нужно приехать за картой, пишу в чате ВТБ , когда же мне всё токи приехать за картой, мне отвечают что карта моя вообще то не выпущена. Перезаказала заново. Капец. Чем тогда сотрудник занимался пока я сидела у него на приеме? Интересно так получается.",1,
74,Сергей Баулин,https://avatars.mds.yandex.net/get-yapic/51381/jtPvgYnQmVfZqjoBaNxUZLxI-1/islands-68,2022-06-13 11:36:29,"Удобный банк, можно по банковским вопросам обращаться к персоналу, так же снять деньги с других банковских карт, большое количество банкоматов.",5,"Очень приятно получить такую высокую оценку, спасибо 😊"
75,Юлия Становкина,,2022-04-02 10:53:59,"Суббота. Очередь более 15 человек, работает одно окно. По программе «Привилегия» выдаёт талон только «Касса», другие талоны терминал не выдает. Какой смысл в этой программе? Ужасный сервис и отделение.",1,
76,Инна Гудкова,,2021-08-09 20:04:13,"Сказать что кошмар, это ничего не сказать про посещение этого отделения ВТБ банка. Уже есть отзывы, что ооочень долгое ожидание в очереди. Но это не самое плохое. Хамство, не знание этики на рабочем месте. Отсутствие профессиональных знаний. Как мне ответила сотрудник ""Катерина"" я своё сделала, а дальше мне всё равно. .. Вот и подумайте, нужно ли терять своё время и нервы в таком заведении. Ужас!",1,
77,flovers-13 Л,,2023-08-23 18:21:42,Милая девочка быстро обслужила меня,5,"Здравствуйте!
Спасибо, что уделили время и оставили отзыв! Приятно видеть, что помощь нашего специалиста вызвала у вас положительные эмоции 😊"
78,Сергей Бочков,https://avatars.mds.yandex.net/get-yapic/39460/enc-73295109810414d530d8c4b937729371bfe0481b6e233b4982e3f99ec060de47/islands-68,2021-12-05 11:33:59,"Все необходимое есть, даже возможность припарковаться рядом, удобный зал, вежливый персонал",5,"Рады, что Вам понравилось. Ждем Вас снова 😃"
79,Artem Parienko,https://avatars.mds.yandex.net/get-yapic/28053/enc-0bbd523fdaf939d33999a421460bd94af9285e45b8fa9c49c1876a8ced127657/islands-68,2022-09-13 13:28:07,"Супер медленно, половина окошек пусты, сотрудники просто широебятся, ходят по банку, час в очереди, и из 16 людей впереди половина ушла",1,"Проведем проверку в отделении и выясним причины отсутствия сотрудников на рабочих местах. Согласимся, что такого быть не должно. Спасибо, что поделились с нами. Нам очень помогает обратная связь в решении наших проблем."
80,наталья фролова,,2021-08-11 14:33:33,"Худшее из отделений банка втб. Пришла забрать карту после перевыпуска. По очереди в будний день в районе 17 часов, была 4 человеком. На обслуживание физических лиц сидело сначала 4 менеджера. Отпустив сидящих у них клиентов они куда то испарялись и осталось всего 3 менеджера. За 40 минут очередь не продвинулась ни на одного человека. Мне ни чего не оставалось сделать как развернуться и уйти!",1,
81,Дашкэ,https://avatars.mds.yandex.net/get-yapic/24700/UlQmbMnrbv15MrbtMjtYch7MT4-1/islands-68,2021-07-15 09:55:04,"Сижу в очереди уже ЧАС!ЧААААС!!!чтобы получить перевыпущенную карту!!передо мной 0 человек.сотрудник благополучно встал и пошёл разговаривать с коллегой за 10 окном!самое обидное ещё то, что ты сидишь в этой очереди, и «человечка» который ушёл час назад и вернулся, пропускают по блатному талону со словами «он уже тут был и пришёл» !попу поднял место потерял- тут не работает. это задница товарищи.",1,"Дарья, спасибо, что поделились с нами вашим опытом обслуживания. Мы обязательно учтем ваши замечания и проработаем их с сотрудниками офиса, чтобы в дальнейшем у вас не возникало сомнений в правильности выбора нашего Банка."
82,татьяна шек,,2023-01-13 06:06:49,"Очень удобно, что является банком - партнёром СОВКОМБАНКА",5,"Рады, что вам понравилось. Ждем вас снова 😃"
83,Юлия Арбатова,https://avatars.mds.yandex.net/get-yapic/27274/2CcvqGvsrwlcJso49AqN274Y-1/islands-68,2021-11-10 10:54:02,"Удивительно, что в очереди приходится сидеть от 40 до 80 минут. Ещё ни разу, не получилось быстро посетить отделение ВТБ, не зависимо от адреса расположения. А по услуге погашение кредита в счёт третьих лиц, вообще все туго, на каждое погашение очередного взноса проходилось посещать отделение несколько раз.",1,
84,Артур Абазов,,2021-09-03 19:09:57,"Спасибо за профессиональную помощь специалисту банка Викулов Артёму. Отзывчивость его, дорогого стоит. Нам, уже немолодым, трудно ориентироваться в нынешних экономических взаимоотношениях. Артём, с большим терпением, разъясняет каждый вопрос. Вы не пожалеете, если вашим вопросом займётся Викулов Артём. Рекомендую!",5,
85,Петр Якимов,https://avatars.mds.yandex.net/get-yapic/43473/enc-2c61101de38351de43550a944a6fd2bcd4244a9ff2dd625fc99e2cbf3aa36589/islands-68,2023-06-17 08:00:43,"Всё услуги, удобная локация 👍",5,"Петр, очень приятно получить такую высокую оценку, спасибо 😊"
86,Алёна,https://avatars.mds.yandex.net/get-yapic/29310/3nrPlNRwrN3pZ0VpV6KiQXSbiE-1/islands-68,2023-03-10 17:44:36,Обычное районное отделение банка. Некоторые банкоматы бывает не работают.,4,"Поверьте, мы стремимся быть лучше. Обратная связь нам помогает понять наши проблемы и принять меры для улучшения сервиса и обслуживания. Проверим работоспособность банкоматов. Благодарим вас за отзыв."
87,Дима Яяя,https://avatars.mds.yandex.net/get-yapic/30061/Lbg8oUIlGNIj5MPhSWPseq1rQc-1/islands-68,2022-07-07 16:14:05,"Иногда много народу набивается... приходится ждать, но это потому что хорошо и досконально объясняют😄",5,
88,Александр Тишков,,2023-02-14 16:48:32,У некоторых красивых мальчиков очень надменное отношение к пожилым клиентам,4,"Благодарим вас за отзыв. Нам очень важно знать ваше мнение. Мы стремимся к тому, чтобы быть лучше. Проведем работу в целях улучшения качества обслуживания."
89,SAuh,https://avatars.mds.yandex.net/get-yapic/44850/enc-4bcbcd3e8145bbd3d9c3d4293894c323f7951071fe689d10c126f9863752d0f9/islands-68,2023-08-31 12:04:56,Из 7 сотруднков работали с живой очередью сначали 1 потом еще 1 ?!?! Можно проявлять ВНИМАНИЕ к клиентам... ПЕЧАЛЬНО!,3,"Позвольте поблагодарить вас за обратную связь, которая помогает нам эффективнее работать над улучшением сервиса и качества обслуживания. Обязательно обсудим с руководителем офиса ваши замечания и примем необходимые меры.
Простите, пожалуйста, за возможные неудобства."
90,Михаил Афанасьев,https://avatars.mds.yandex.net/get-yapic/20706/enc-e9be55f7a2e1c1881ea75b7baece0e2b98eee9008467e0d4eb455d6405be2647/islands-68,2022-01-22 20:29:35,"Банк ВТБ как всегда жадный банк, много лишних комиссий, в общем нужно быть очень внимательными и перечитывать договор по 2-3 раза, всегда пытаются обмануть.",3,
91,Liliya Kuznetsova,https://avatars.mds.yandex.net/get-yapic/56823/Aja8G0ictUrbHa1xLugEUPVVhpA-1/islands-68,2021-05-13 08:15:11,"Если вам нужно открыть ИИС или брокерский счёт, то вам именно в это отделение, так как не во всех отделениях ВТБ есть эта возможность у сотрудников. Достаточно просторно и много места, чтобы присесть и подождать свою очередь. Если будете с детьми, то им дадут карандаши и листочек для рисования. Мелочь, а приятно",5,
92,сергей новиков,,2023-04-26 15:37:41,"Персонал вежливый, отзывчивый",5,"Сергей, благодарны вам за пятерку и добрые слова о работе наших сотрудников))"
93,Tanya B.,,2022-05-14 18:51:44,Сотрудники всегда готовы помочь во всем и всегда. Спасибо огромное!,5,Спасибо за такие приятные слова. Всегда Вам рады помочь 💪
94,Maxim Pesonen,https://avatars.mds.yandex.net/get-yapic/36777/mx5cJ32HkeyWVIuDojJFqd5u0SQ-1/islands-68,2023-08-29 05:24:53,"Душно, длинные очереди, вопрос не решён.",2,"Нам жаль, что при обращении в офис Банка сотрудники не смогли помочь в решении вопроса. Хотели бы разобраться в ситуации, с которой вы столкнулись. Расскажите, пожалуйста, подробнее. Обязательно изучим информацию и примем меры."
95,Dr.KatRenz,https://avatars.mds.yandex.net/get-yapic/69015/EMHFMWfb0xtGcg0WZDBjVafKQA-1/islands-68,2021-04-20 09:34:50,"Добрый день. Сейчас в 12.20 нахожусь в филиале по адресу рублевское шоссе 28к1. Работают 2 окна, в очереди 7 человек. Сотрудники из других двух окон встали и вышли покурить( фото и видео прилагаю, на фото 1 девушка и мужчина в форме ВТВ за колонной). Нахожусь в отделениии уже 30 мин, на м просьба позвать сотрудников в остальные окна- мне ответили отказом. Прошу принять меры.",1,
96,di,https://avatars.mds.yandex.net/get-yapic/44850/o80pIBLuMDztbQw7XHjt10VLF4-1/islands-68,2023-02-06 13:15:14,За 10 мин до закрытие попасть к банкомату уже не возможно - дверь закрыта.,2,Спасибо за отзыв! Приняли во внимание.
97,Зураб Лайпанов,https://avatars.mds.yandex.net/get-yapic/35885/bsWPWw6lhTpmtmivCFwMFf8gQgs-1/islands-68,2021-10-06 02:44:18,"В этом мире ничего не бывает одинаковым , в том числе и люди . Каждый тут пишет своё мнение , но запомните есть реалисты , а есть пессимисты . Я пишу своё мнение . Хорошо ставлю",4,
98,Эдвардс,https://avatars.mds.yandex.net/get-yapic/57243/hKfm9QJBAtLEVQtyAMeKxqUcXw-1/islands-68,2021-05-15 16:09:08,"Не смотря на негативные отзывы, сам не раз сталкивался с очередями и проволчками в этом банке, посетил его в субботу для замены карты, все прошло минут за 10,надеюсь не только суббота этому способствовала",5,
99,Александр ...........,,2023-01-16 19:52:10,"Много банкоматов, удобный заход и тамбур. Сам по себе банк на 5+",5,"Рады, что Вам понравилось. Ждем Вас снова 😃"
100,Михаил Бульен,https://avatars.mds.yandex.net/get-yapic/45566/NBXnOGTFp7wBXYBtMJgAaeiPhHo-1/islands-68,2021-03-28 09:30:52,"Банк ВТБ превратился в «шарашкину контору». Перевыпускают карты без вашего согласия по 800 рублей за перевыпуск обуславливая это договором 2011 года. 
Вообщем делается все ради крохотной наживы, а не для привлечения и лояльности клиентов. Будте внимательны с менеджерами данного отделения банка. Сегодня в этом отделении говорят одно завтра скажут абсолютно другое на один и тот же вопрос. 
Банк ВТБ устарел, не советую.",1,
101,Виталий Р.,https://avatars.mds.yandex.net/get-yapic/50595/P9CRTHwYqotcrzJUMuUwGT1gEw-1/islands-68,2020-07-12 14:57:53,"Простейшая операция по замене дебетовой карты превратилась в ад. 
В очереди был первый. При 4-х работающих окнах прождал свой очереди около часа. Как оказалось, это был только пролог к долгому и маловразумительному общению. 
Сходу начали впаривать кредитную карту. Объявив, что новая дебетовая карта ВТБ идет исключительно в комплекте с кредитной. Отказаться от которой можно не ранее через 3 месяца после получения. 
Кроме того, дебетовые карты теперь выпускаются нового образца. По которым я обязан тратить не менее 5000р в месяц. В противном случае плата за пользование составить 250р в месяц. 
Так прошел еще час. Быстрее, как мне объяснили это сделать невозможно, поскольку я не пользуюсь чудо-приложением ВТБ на смартфоне. 
В итоге просто заменить дебетовую карту на аналогичную согласились после того, как я пригрозил что вообще закрою счет в этом банке. 
Каждое посещение отделения превращается в многочасовой поединок с навязыванием дополнительных услуг, кредитов, программ. 
Это абсолютно неприемлемо. Если бы знал, во что это выльется, 100 раз подумал бы, связываться ли с этим банком.",1,
102,сударь Блинофф,,2021-10-17 17:46:16,"Не все сотрудники этого офиса компетентны. Потратил пару часов и не смог решить проблему. В другом офисе ВТБ оказали качественную услугу, ещё и кофе напоили!",2,
103,Дмитрий,https://avatars.mds.yandex.net/get-yapic/59871/o9d6AJSlJh2JW5mWyv2Ca048Cdc-1/islands-68,2021-07-08 09:00:31,"Заблокировали личный счёт, так и не объяснив причину. Пришлось закрывать счета и переводить в другой. А я в этом банке хранил средства 10 лет и пенсионный фонд.
Значит клиент для банка сегодня не главное....",1,"Хотели бы разобраться в Вашей ситуации. Для этого просим направить на наш адрес SMedia@vtb.ru ваши ФИО, дату рождения и подробности ситуации, с которой Вы столкнулись. В теме письма необходимо указать «Яндекс, Москва, Рублёвское ш., 28, корп. 1, 08.07.21»."
104,Наталья Богданова,,2021-05-24 08:55:32,"Вежливый , квалифицированный персонал, но всегда много народу и мало работающих сотрудников всегда приходится долго ждать",5,
105,E T,,2021-10-31 12:08:57,"Во все дни кроме последнего приходилось каждый раз ждать, чтобы получить услугу. Причём не меньше часа...
К самим услугам вопросов нет, но ожидание совершенно недопустимо долгое.",4,
106,Артем Ершов,https://avatars.mds.yandex.net/get-yapic/29310/EtvwlyjuCS2W9GgiHWPSYaf5HhQ-1/islands-68,2021-12-24 23:51:39,"Очень удобно расположен, для тех кто живёт в этом же доме. В остальном- банк как банк, есть - и ладно, никому не мешает ))",4,
107,лигия л.,,2021-11-04 07:02:01,"Это единственный из отделений банка втб,который мне очень нравится!
Высококачественное обслуживание,профессионализм,вежливость!
И все такие симпатичные!!!!!
Так дердать!",5,
108,Grigor Grigorian,https://avatars.mds.yandex.net/get-yapic/24700/enc-1a220d1a998ae666a237fef4a09eb27d98eee9008467e0d4eb455d6405be2647/islands-68,2023-02-11 18:47:34,Все оперативно и быстро!,5,"Рады, что помогли оперативно решить вопрос."
109,Александр Зайцев,,2022-12-31 17:54:43,"Маленькая парковка, остальное всё на 5",4,Спасибо за отзыв! Приняли во внимание.
110,Aleks Sonin,,2022-11-23 16:38:43,"Банк так себе , впрочем как все офисы ВТБ в последнее время .",3,"Поверьте, мы стремимся быть лучше. Обратная связь нам помогает понять наши проблемы и принять меры для улучшения сервиса и обслуживания. Благодарим вас за отзыв."
111,tatiana ka,https://avatars.mds.yandex.net/get-yapic/21493/enc-5ad2e03d2686f8ffe544db00bda5092e/islands-68,2021-09-27 09:09:44,Очень долгое время ожидания. Работает один сотрудник. Остальные кучками или просто отсутствуют. Начальник ничего не предпринимает для улучшения обслуживания клиентов.,1,
112,Aryyy,,2022-04-02 12:30:58,"Очень долго, два специалиста на все отделение. Очередь 10 человек, половина уходит, не дождавшись.",1,
113,Ефим Суббота,https://avatars.mds.yandex.net/get-yapic/25817/ISSbdNI3MRX19iNxrDpycHfJ3k-1/islands-68,2023-04-17 07:14:55,"Длинные очереди, душно, вопрос не решён.",1,"Нам жаль, что при обращении в офис Банка сотрудники не смогли помочь в решении вопроса. Обязательно проведем работу для повышения качества обслуживания и сокращения времени ожидания. Приносим свои извинения."
114,Станислав,,2021-10-12 11:25:01,Обслуживаюсь юрлицом пятый год. Переодически юрикам нужно часик в очереди подождать. Сейчас ситуация вроде наладилась.,4,
115,Мария Рыкина,,2021-05-14 14:44:09,"Закладывать несколько часов надо на поход в этот банк. Очереди всегда, когда ни приди. Пара работников в одиночестве сидят перед компом и делают вид что крайне заняты, а народ сидит и ждёт. .",1,
116,Иван П.,,2022-02-18 08:30:50,"Хоть на сайте написано, что отделение оказывает инвестиционные услуги, сотрудники вообще не понимают, что происходит, когда вопрос касается брокерских счетов и ИИС. Дошло до того, что находясь на приёме у сотрудника офиса я звонил по телефону горячей линии с вопросами.",1,
117,Егор Коржиков,,2020-01-17 14:28:02,"Отчереди конечно есть. Но по сравнению со сбером, небо и земля. Сотрудники приветливые, дружелюбные и что самое главное компитентны! Достойное отделение, рекомендую к посещению.",5,
118,Наталия Б.,https://avatars.mds.yandex.net/get-yapic/62162/yFApS8139RYlCliK4JzgDgkejnk-1/islands-68,2023-03-11 18:09:18,Всегда очередь ожидание мин 30-40,4,"Наталия, хотим извиниться перед вами за долгое ожидание. 30-40 минут - действительно недопустимо. Мы обязательно доведем информацию до сведения руководителя офиса и примем меры для сокращения времени ожидания. Надеемся, что в дальнейшем мы не заставим вас ждать."
119,Sergey B,https://avatars.mds.yandex.net/get-yapic/23186/dc9Qt8rx8DMGxtiGpkAYsBUi0-1/islands-68,2021-08-10 14:35:24,"Худший офис банка с точки зрения работы с юр лицами. Мереджер Жанна не знает (или намеренно не делает) многого! Единственный плюс, улыбается",1,
120,G-r-a-y-f-o-x,https://avatars.mds.yandex.net/get-yapic/20706/enc-bba5606e8886fdde44b14b21555c9fded4244a9ff2dd625fc99e2cbf3aa36589/islands-68,2022-08-30 19:23:28,Заморозили наши иностранные акции! Не советую никому с ними связываться!,1,
121,Ирина Гольдман,,2021-06-01 15:01:28,"Недовольна обслуживанием. Оставляла заявку еще в апреле на подключение эквайринга, до сих пор не подключили, уже июнь. Звонила на горячую линию, повторно ходила в отделение, писала жалобу, результат нулевой. Позорище!",1,"Нам жаль, что после обслуживания в Банке у Вас остались негативные впечатления. Мы не оставим Ваш отзыв без нашего внимания. Для того, чтобы мы могли разобраться, просим направить нам на адрес электронной почты SMedia@vtb.ru Ваши ФИО и дату рождения, наименование юридической организации и ИНН, а также подробное описание ситуации, с которой Вы столкнулись. В теме письма просим указать «Яндекс. Москва, Рублёвское ш., 28, корп. 1, 01 июня 2021»"
122,Анжела Салех,https://avatars.mds.yandex.net/get-yapic/40841/PfA5YoVJoZj0nuIGSJVP8lyjQY-1/islands-68,2023-02-03 08:11:46,Очень медленное обслуживание,2,"Анжела, приносим извинения за длительное ожидание. Мы проведем проверку и выясним причины длительного обслуживания. Примем меры для увеличения скорости обслуживания."
123,Лидия,,2021-07-27 18:25:12,"Прекрасное отделение банка. Все организовано на самом высоком уровне. Обслуживают быстро,",5,"Спасибо, рады стараться 😃"
124,Victor Kazak,https://avatars.mds.yandex.net/get-yapic/38663/P8yrqqwL2UZ296DLXcYvTDu5Q-1/islands-68,2020-08-30 13:09:44,"Занимался продажей своего Земельного участка. Потерял пол дня. Спасибо ВТБ. В центральной справки сообщили, что данный банк предоставляет гарантию сделки. Приехали в банк, нам отказали в услуги и направили в другой банк, на Кутузовском. На Кутузовском так же отказали. И направили в Одинцово, где нам так же отказали!!! Ставлю 3 потому что у банка есть свои плюсы, которыми я не раз воспользовался.",3,
125,Алексей,https://avatars.mds.yandex.net/get-yapic/47747/OBYsgOgnTk12SJwNv35xPN1tNzE-1/islands-68,2022-04-27 23:18:24,"Все отлично, бывают небольшие очереди.",5,"Очень приятно получить такую высокую оценку, спасибо 😊"
126,Георгий Семков,https://avatars.mds.yandex.net/get-yapic/44850/9fklpLWSXvmow8az8u2Jr4sU-1/islands-68,2021-06-21 18:01:58,Каждый раз удивляет качественность и предупредительность со́трудников отлично!,5,Ваш положительный отзыв для нас – лучшая награда 😊
127,Evgeniya P.,https://avatars.mds.yandex.net/get-yapic/54535/NvlJAoUtpxBzptVILCl4Kd1RE-1/islands-68,2020-07-24 11:44:43,"Очень нравится отделение, работают грамотные и квалифицированные, внимательные сотрудники. Всегда обращаюсь именно в это отделение.",5,
128,FURIK SFK,https://avatars.mds.yandex.net/get-yapic/50071/hSRZ5cKlDpOjlh4mdg7hEOs6iI-1/islands-68,2022-01-28 06:59:44,Одно из лучших филиалов Втб быстро обслуживают самое главное,5,
129,Владимир Фил,https://avatars.mds.yandex.net/get-yapic/41409/NuD2LuKMN0AatmiKFHactqVlg-1/islands-68,2022-06-09 16:49:10,"Все сотрудники сидят в своих телефонах. Не дождался, уехал через 15 мин ожидания.",1,
130,Олег М.,,2021-09-22 14:04:47,"Мастера высшего уровня по НЕ обслуживанию клиентов. При этом, рекламные предложения успевают озвучить...",1,
131,Андрей Яковлев,https://avatars.mds.yandex.net/get-yapic/27274/UcHH1JJKe3gVPaBzYlYS1ls8ey0-1/islands-68,2021-04-03 09:44:33,"Удобное расположение, но постоянные очереди и очень медлительный, но внимательный персонал.",5,
132,Pilot Alex 73,https://avatars.mds.yandex.net/get-yapic/58107/28XzPeZ3fYNF5x0AprJVVMaQ4-1/islands-68,2023-06-01 20:38:22,Ничего хорошего.,3,Спасибо за обратную связь. Мы не оставим без внимания ваш отзыв и продолжим работу в целях улучшения сервиса и качества обслуживания 👌
133,AS,,2022-11-11 13:15:24,"Быстро, чисто, вежливо",5,"Спасибо вам, очень приятно получать обратную связь 🙏👌 Приезжайте ещё 💛"
134,Andrey,https://avatars.mds.yandex.net/get-yapic/25817/zLx07ljK2Kglw9CbAEAFOvcnJBY-1/islands-68,2023-11-28 07:31:28,небольшой офис втб,5,"Рады видеть, что вы оценили нас на 5 ⭐"
135,Антон Верный,https://avatars.mds.yandex.net/get-yapic/28053/uhSycAzoJEbDsi52HcjWxNicEJQ-1/islands-68,2021-09-07 10:01:55,"Обращался пару раз в этот офис. Все вопросы решались оперативно. Персонал вежливый, в офисе уютно.",5,
136,Анна С.,,2022-09-27 14:09:48,"Больше получаса прождала, никто так и не обслужил",1,"Согласимся с Вами, что длительного ожидания не должно быть. Обратим внимание руководителя отделения на данную проблему и примем меры 👌 Надеемся, что в дальнейшем мы не заставим Вас ждать."
137,светлана леонова,,2022-09-13 12:06:46,Не все вопросы решают. Обращение было бесполезным.,3,"Согласны с вами, что при обращении в Банк клиент ожидает профессиональную консультацию по имеющимся вопросам. Обратная связь помогает нам понять, над чем нам необходимо работать. Обратим внимание руководителя на компетенцию сотрудников."
138,Руслан Ямашев,https://avatars.mds.yandex.net/get-yapic/63032/gSPczbyu9bmr87GtiUVOTDtZbg-1/islands-68,2022-09-19 12:42:27,Принимают только наличные а комиссия снятия ужас.,1,Комиссия взимается в соответствие с тарифами Банка. Для снятия/внесения средств на карту без комиссии вы можете воспользоваться банкоматом.
139,Аурика,,2023-02-19 16:45:17,Информацию не получила.,1,Спасибо за отзыв! Приняли во внимание.
140,Людмила Васильева,,2021-05-26 14:50:38,"На талоне написано ""перед вами: 0 человек""!!!! Уже 40 минут ожидания!!! Юр.лиц обслуживает один сотрудник и четверо по физ.лицам!!!",1,
141,Кулик Евгений,https://avatars.mds.yandex.net/get-yapic/37154/KrkbyiQM60TYClKqEop8oNV9orA-1/islands-68,2022-11-27 09:45:43,Не очень чуткое отношение(,4,"Благодарим вас за отзыв. Нам очень важно знать ваше мнение. Мы стремимся к тому, чтобы быть лучше. Проведем работу в целях улучшения качества обслуживания."
142,Larisa Savkova,https://avatars.mds.yandex.net/get-yapic/61207/NH9y64I8oBUXjR4OWbzXJcsldus-1/islands-68,2021-07-14 10:51:18,"Получала здесь карту по зп проекту. Офис как офис, обслужили оперативно.",5,"Очень приятно получить такую высокую оценку, спасибо 😊"
143,Наталья В.,,2020-05-18 14:33:49,"Это банк,для издевательства над людьми.Дозвониться не возможно,обратной связи нет,вечно не работает программа.Сегодня 18 мая,людей более 3х часов,кормили обещаниям, все толпились в маленьком помещении.Я оставила документы и телефон,никто не перезвонил.Хуже ,чем ВТБ нет банка во всей вселенной",1,
144,МАРИНА ХОЛИНА,https://avatars.mds.yandex.net/get-yapic/28439/xYff6oQntqA66tT6etfJGCSUk-1/islands-68,2021-09-05 07:40:27,"Получала карту зарплатную,вежливые сотрудники,быстро обслужили",5,
145,Jei Jei,,2021-08-14 13:26:20,Иногда в районе обеда и после 18.00 много народу и можно долго простоять в очереди.,5,
146,Лис,https://avatars.mds.yandex.net/get-yapic/50595/rtWnjfboJwnMrNf8bzYgs4FDD4-1/islands-68,2021-08-16 14:11:10,"Отличное качество обслуживания, есть парковка",5,
147,намиг Пиралиев,,2022-10-19 17:08:14,"Грубый коллектив ,особенно кассир",1,"Спасибо, что поделились с нами вашим опытом обслуживания. Мы обязательно учтем ваши замечания и проработаем их с сотрудниками офиса, чтобы в дальнейшем у вас не возникало сомнений в правильности выбора нашего Банка."
148,Ekaterina N.,https://avatars.mds.yandex.net/get-yapic/25817/IQ2hdylCVmk5tCWKC40HmUxt4-1/islands-68,2020-03-09 10:34:26,"все как везде, но чертовски неудобно забегать в банкомат с сумками (поставить или повесить некуда!!!!!!), раньше была тумба, уже давно ее убрали и ничего придумать взамен не могут до сих пор...считаю это недочетом!",3,
149,Надежда Силаева,https://avatars.mds.yandex.net/get-yapic/15298/enc-349c12c0e62ba6726fadd4cf519293c698eee9008467e0d4eb455d6405be2647/islands-68,2019-09-09 22:00:05,"Персонал не работает, просидела 25 минут, при 6 окнах, и работе только 2 сотрудников. На вопрос "" как долго ещё ждать приёма"" сказали, что очень заняты, и продолжали ходить на улицу и обратно, наверное так принято работать в этом отделении. Главный по залу предложил позвонить на горячую линию, что я и сделала:))) и..... работа закипела:)))))
Не ходите в это отделение, здесь ленивый персонал и не профессиональная работа с клиентами",1,
150,Макси,https://avatars.mds.yandex.net/get-yapic/28053/aNwEvPJIIijGULXonAtzXCtQ0-1/islands-68,2021-11-29 07:01:03,"Внутри просторно,с парковкой проблемы",5,
151,Андрей Сотников,https://avatars.mds.yandex.net/get-yapic/54535/Yz62t0eVhIgPcc4NljoJhKMa1k-1/islands-68,2021-05-17 15:23:05,"Разогнать весь персонал к чертовой матери, как не было порядка так и нет. Зато у любовницы костина по самолёту и яхте!",2,
152,Анастасия К,,2021-08-03 10:27:20,"Долгие очереди , 3 месяца решается вопрос с моей картой , которую нужно было тупо перевыпустить …..",1,
153,Евгений Новиков,,2022-06-01 17:51:14,Это ВТБ и этим все сказано. Худший банк России,1,
154,Костя Федотов,https://avatars.mds.yandex.net/get-yapic/32838/03zB1rvRlfI7L8tf8dVpE3GIkyM-1571442258/islands-68,2021-09-09 21:19:18,Обслуживаюсь как юр. лицо. Сменился наш менеджер и работа сразу просела. Не рекомендую,2,
155,борис гадов,,2020-01-27 06:44:09,Место странное . Бочки с Маслов везде . Слесаря ходят руки в карманы Машина стоит . Цены так себе . Берут нал не дают чека по этому гарантия под сомнением.. сервис на 2 из 5. Цех ( гараж грязный ) не большой . Больше не поеду 100% .,2,
156,Владимир С.,,2022-02-14 17:38:41,"Постоянно загруженное отделение.
Не хватает персонала.",3,
