,name,icon_href,date,text,stars,answer
64,Мятный Чай,https://avatars.mds.yandex.net/get-yapic/26057/z74Jrskyko6Pw99tBYD4S4Khx1o-1/islands-68,2022-09-06 07:52:28,"Тут не заключают договоры комплексного обслуживания и все прочее, что не относится к какой-то «привилегии». Звоните уточняйте в отделение будут ли вас обслуживать. На карте и в описании ничего не указано",1,"Благодарим за обратную связь. В данном отделении обслуживаются клиенты - держатели пакета ""Привилегия"". Ваши змечания мы учтем. Извините за неудобства."
65,Александр Ш,https://avatars.mds.yandex.net/get-yapic/59871/qYxeOHHasYIGRiwGXia8kReltw-1/islands-68,2021-11-28 09:04:00,Дичь. Одним словом. Звонишь на тел техподдержки. Там робот подсказывает где банкоматы на прием с NFC. Обьезжаешь три адреса. Нигде банкоматы не работают. В отделении отказываются положить деньги на карту т.к нет пакета приоритет или чтото типа того. Купить допы чтобы была возможность через кассу пополнять карту. Вы серьезно…? Банкоматы ж не работают. Бежать. Прочь из этого банка. Далеко.,1,
66,Просто я,,2022-10-31 17:21:09,"Прям крайне недружелюбное отношение выказали мне как клиенту втб. В данном отделении обслуживают только особенных клиентов, а на остальных откровенно всё равно",2,"Благодарим Вас за отзыв. Нам очень важно знать Ваше мнение. Мы стремимся к тому, чтобы быть лучше. Проведем работу в целях улучшения качества обслуживания."
67,шахматист,,2021-08-18 18:49:39,"Являюсь клиентом и довольно давно контактирую с менеджером Владимиром Гусевым( ещё со времен его работы в филиале на Покрышкина) . Спокойный, корректный, очень грамотный и внимательный. Всегда на связи и готов помочь.",5,
68,Людмила П.,https://avatars.mds.yandex.net/get-yapic/65952/p68TcAVgrDAeHokpqGM5JHRKbQ-1/islands-68,2022-08-22 11:34:11,"Была один раз, нужно было задать несколько вопросов. Услугами не воспользовалась, но впечатления приятные. Очень любезные и корректные сотрудники.",5,"Спасибо вам, очень приятно получать обратную связь 🙏👌 Приезжайте ещё 💛"
69,Алексей К,https://avatars.mds.yandex.net/get-yapic/25817/mYoUvtrYwuuhINQiXd8HtmuPBg0-1/islands-68,2022-04-23 09:16:24,"Очень удобное отделение с грамотным персоналом. Банкоматов в достаточном количестве, что бы не образовывалась очередь.",5,
70,Костик салют,https://avatars.mds.yandex.net/get-yapic/30955/tDdrc6o5KGTgHxczek3q2lClj4-1/islands-68,2024-01-27 16:11:25,Да в целом не плохо отделение банка.,5,"Рады видеть, что вы оценили нас на 5 ⭐"
71,Марина Токлуева(Грачёва),https://avatars.mds.yandex.net/get-yapic/21377/enc-bced23bcbf3e62a2e897a00ddcc82370/islands-68,2021-10-19 08:54:03,"Скорее всего вас здесь не примут! Нет никакой пометки, что здесь принимают только избранных. Обратилась с картой втб ( которую выдали в школе ребёнку), внести денежные средства на карту нельзя, соответственно ребёнок не может пользоваться транспортом. Ребёнку сказали, что нужно идти родителю в банк, активировать карту ( замечу: это нельзя сделать через пин в банкомате, как во всех банках!) обратилась в данное отделение, чтобы активировать карту. Сказали, что это не к ним, даже в офис не пустили, хотя никого не было из клиентов. Если ты не Клиент Привилегии, то идите вон.",1,
72,Голубовский Алексей,https://avatars.mds.yandex.net/get-yapic/38663/oDpYmvfiVenLz9ZcJxAoCu5nxI-1/islands-68,2023-12-21 17:03:06,Все классно !!!,5,"Очень приятно получить такую высокую оценку, спасибо 😊"
73,Алексей Рябов,,2023-01-01 21:47:28,"Очень грамотный персонал, помог решить проблему очень быстро",5,"Огромное спасибо за приятный отклик 💛 Рады, что смогли помочь в решение вопроса 😉"
74,Виктор Ульянов,https://avatars.mds.yandex.net/get-yapic/68143/IvWdXo7ZZ81olIerdMWbn4GOU-1/islands-68,2021-09-30 16:50:32,"БЦ "" Чемпион Парк "" на первом этаже уютно, есть удобные кожаные диваны, чисто, есть ресепшн, помогут с любыми трудностями, охрана, ресторан Руки Вверх, ВТБ банк, кофейня, бесплатная парковка под видеонаблюдением.",5,
75,Иван И.,,2024-01-17 17:38:13,Качество обслуживания,5,"Рады видеть, что вы оценили нас на 5 ⭐"
76,Незнакомка,,2022-05-30 07:19:08,"Это филиал только для тех, кто подключил статус ""Привелегия"" (была в мае 2022). Остальных тут не обслуживают, отправляют на Мичуринский, д. 7. Народу, естественно, никого. Банкоматы доступны всем, но иногда некоторые подвисают.",1,
77,Анонимный отзыв,,2022-10-22 16:53:43,"Это отделение можно охарактеризовать как - быстро, качественно, вежливо",5,"Благодарим. Нам очень важно, чтобы каждый клиент оставался доволен 😃"
78,Gayana,https://avatars.mds.yandex.net/get-yapic/47747/rEIzqq9VtbNelNUGE3U6lx92ifE-1/islands-68,2021-09-07 15:57:49,"Банк нормально, да бывают очереди, но зато работают с клиентами, не решенным никогда не оставляют проблему, очень довольна и благодарна сотрудникам данного отделения, в консультации и помощи в моей проблеме , которую создали мне в другом отделении ВТБ, а решать пришлось этим ребятам",5,
79,Виталий Элерс,,2024-02-10 09:13:56,Хорошее обслуживание!,5,Спасибо большое за доверие 🤗 Приходите к нам почаще!
80,Людмила Полевая,,2023-01-13 12:39:42,"Обслуживание на высшем уровне! Грамотные сотрудники, нет людской толчии.",5,"Благодарим. Нам очень важно, чтобы каждый клиент оставался доволен 😃"
81,Михаил Кудряшов,https://avatars.mds.yandex.net/get-yapic/40841/UofJUiSfzq6ODuE7vD0wgEAiU-1/islands-68,2022-12-19 14:32:46,"Хороший персонал, понятное обслуживание, банкоматы у добные для меня.",5,"Рады, что Вам понравилось. Ждем Вас снова 😃"
82,Лилия,https://avatars.mds.yandex.net/get-yapic/58107/uVF3bbwoB4QVlMOAbkJbrVXvEc-1/islands-68,2024-02-08 18:09:04,Замечательно,5,"Спасибо, нам очень приятно получать обратную связь 💙"
83,Кирилл Седых,,2023-11-15 16:20:05,Лучшее отделение,5,Спасибо за высокую оценку 👍
84,Владимир Чебанов,,2022-07-28 17:12:57,Отстойный банк именно в этом офисе меня не обслужили и мне пришлось ехать в другой офис ВТБ в другой день. Одним словом потерял только время обратившись в этот офис ВТБ,1,
85,Инкогнито 5109,,2024-01-13 12:34:03,Все отлично,5,"Спасибо, рады стараться 😊"
86,Саша Мищенко,https://avatars.mds.yandex.net/get-yapic/25358/aRgbKegAZdN7cUoD8UukdRl2fI-1/islands-68,2024-03-15 18:03:29,Нормальное место,5,Благодарим за высокую оценку нашей работы!
87,Георгий Иванов,,2024-04-06 12:39:47,"Очень хороший офис, вежливые сотрудники.",5,"Благодарим за положительный отзыв! Поверьте, мы это очень ценим 💙"
88,Максим Б.,https://avatars.mds.yandex.net/get-yapic/36689/RPEYv1EEbplD3uXeDrWuDCVsTs-1/islands-68,2023-06-03 13:16:06,"Нужно сразу указывать, что обслуживание только премиум клиентов.",1,"Здравствуйте, Максим.
Информация о том, что данный офис работает только с привилегированным клиентами указана в разделе Особенности → Вид отделения. К сожалению, данный геосервис не позволяет указать такие сведения в более заметном месте."
89,Лена Пешкова,https://avatars.mds.yandex.net/get-yapic/28053/zOKW8lrDdzlOQrt8rHUtPDTduM-1/islands-68,2021-07-27 16:39:22,"Добрый день!Первый раз столкнулась с таким банком,где не могу добиться об оплате кредита,звонят просят оплатить кредит по карте,а деньги в кассе не проходят и нет никакого решения.Не один оператор не может решить мою проблему.Я очень удивлена такой тупости.Я желаю платить кредит а операторы банка ВТБ не принимают.Буду писать в Партал,быстро решится вопрос мой.",1,
90,Андрей П.,https://avatars.mds.yandex.net/get-yapic/26311/jzMtNxrHcFkYGQBxVBUoWXzfTc-1/islands-68,2024-02-06 14:33:14,"информации не актуальна, так как не обслуживает без пакета привилегия",1,"Нам очень жаль, что у вас сложилось негативное впечатление о Банке. ДО «Олимпийский» - отделение премиального обслуживания, здесь осуществляется обслуживание клиентов с пакетом «Привилегия».

Данная информация размещена в открытом доступе на нашем сайте online.vtb.ru/map/offices/."
91,Павел Ларин,https://avatars.mds.yandex.net/get-yapic/31078/AKPydJOoGWafG6Uwt2lDLlMezA-1/islands-68,2023-08-21 17:02:41,Очень хороший офис и сотрудники,5,"Рады, что вам понравилось. Ждем вас снова 😃"
92,дмитрий блюхер,,2023-10-13 16:14:15,"Это не офис, какой-то обман сплошной.",1,"Сожалеем, что у вас сложилось такое мнение. Поверьте, мы стремимся к тому, чтобы быть лучше. Надеемся, в дальнейшем ваше мнение о сотрудничестве с нами изменится в положительную сторону"
93,Роман Черемухин,https://avatars.mds.yandex.net/get-yapic/41409/tFR9x2DVCSyudiFQggNAGxak2Mk-1/islands-68,2021-12-18 12:02:30,"Какой-то ужас! Являюсь клиентом банка, приехал в банк оформить договор, чтобы привязать карту к приложению, мне отказали, так как работают в этом банке только с привилегированными клиентами, хотя пустяковый вопрос. Ужас!",1,
94,Светлана Бочкарёва,https://avatars.mds.yandex.net/get-yapic/49368/tspAdQW9caLc7v3J7EOjBA421nc-1/islands-68,2021-07-04 06:20:35,"Доброго времени суток! Обращалась в этот банк 2019г. как физическое лицо! Обслужили отлично, кредит оформили в этот же день, не смотря на то что я не клиент привелегии! Все разъяснили, правильно оформили документы! Большое спасибо !",5,
95,Олег Валентинович Вехов,https://avatars.mds.yandex.net/get-yapic/45566/fynpqLJTwJaaWzdhgbmCgU5CzT4-1/islands-68,2022-03-14 20:13:51,"Год назад поставил одну звезду. Ничего не изменилось. Отношение к клиенту банка механическое и бездумное. Руководитель офиса - очередной клерк способный говорить только заученными фразами. Жаль, ВТБ остаётся на дне.",1,
96,Владимир Самарин,,2022-11-16 11:52:19,"Отделение не для всех. 
Ни где не указано. 
Потратил время, а меня отфутболили и не дали выписку.",1,Спасибо за отзыв! Добавим информацию в описание.
97,Наталия Круглова,https://avatars.mds.yandex.net/get-yapic/32838/n6bSWSbwwX7Ouh7wTbhj2HBd4dE-1/islands-68,2022-06-22 16:46:45,Спасибо менеджеру Ольге Андриановой за помощь- профи!! Банкоматы выдают до 400 тыс ежедневно,5,
98,Дмитрий Преображенский,,2023-01-31 16:18:47,"Только привилегия клиенты. Народу мало это понятно, но с парковкой беда, вдоль дороги постоянно занято если только найти место в соседнем ТЦ",4,Спасибо за отзыв! Приняли во внимание.
99,марина,,2022-11-26 04:53:18,"Мало людей, обслуживание быстрое и вежливое",5,"Рады, что вам понравилось. Ждем вас снова 😃"
100,Владислав,https://avatars.mds.yandex.net/get-yapic/45566/cnl4hQza8cBuTkpS0xrcbOrqWA-1/islands-68,2022-11-25 10:38:13,"Обратился с самым обычным вопросом ""Реквизиты зарплатной карты"" и был послан так как я не Член клуба ""ВТБ Привелегии"" 
Полностью пустое отделение с 4 сотрудниками неможет напечатать листик с циферками
ВТБ прощай я ушёл в СовКом",1,"Сожалеем, но в данном отделении обслуживаются только клиенты пакета ""Привилегия"". Рекомендуем обратиться в ближайшее от него отделение."
101,GGZ,https://avatars.mds.yandex.net/get-yapic/31804/SZ4C3ekSNpWv6rtZLvqMvZDqRQ-1/islands-68,2022-07-08 08:47:16,мне нравится сюда приходить когда возникает необходимость. Приветливый и грамотный персонал,5,"Рады, что Вам понравилось. Ждем Вас снова 😃"
102,Виктор,,2023-08-10 18:06:11,Обычное отделение банка.,3,"Будем благодарны, если расскажете подробнее, что стало причиной такой низкой оценки. Ваше мнение очень важно для нас."
103,Юрий Донченко,https://avatars.mds.yandex.net/get-yapic/20706/enc-91033f83acf2bb46771a69dd2b3ab58a98eee9008467e0d4eb455d6405be2647/islands-68,2022-11-25 17:54:30,Только для привилегированных клиентов. В фойе 6 банкоматов,4,Спасибо за отзыв!
104,Владимир Шадский,https://avatars.mds.yandex.net/get-yapic/27503/cvjqUu8TwmAhpI2OfhUg9msSoE-1/islands-68,2021-04-17 07:06:44,"Худший банк, худшие работники, никакой информативности! Офис для vip-клиентов, вы откуда такое взяли вообще? Где пометка в интернете об этом? Нет доступа к счетам обычных людей, хорошо хоть холопом не назвали. Самый худший банк в России! Вообще никому не советую",1,
105,Александр,https://avatars.mds.yandex.net/get-yapic/59871/LU7x0IFUcnJrNstkF8GH3zNEnLk-1/islands-68,2020-04-08 16:48:20,"Втб - очень надёжный и современный 

банк, всегда будет поддерживать население России,,,, всем советую,, грамотные, консультанты, быстрое обслуживание.",5,
106,Vladimir S.,https://avatars.mds.yandex.net/get-yapic/42215/VovSNvCU4pYdSgUKW6y9qJPX8x8-1/islands-68,2021-12-01 09:51:24,"Послали сюда из другого офиса ВТБ. А оказалось тут обслуживают вип клиентов. Поехал дальше, в Раменки. Просто задолбали в тот день.",1,
107,Вика Бл,,2023-09-15 06:31:01,"Лучшее отделение , особенно девушка за первым столом",5,Спасибо вам большое за доверие 🤗 Приходите к нам почаще!
108,Наталья,,2022-12-16 19:37:19,Хороший офис и грамотные сотрудники.,5,"Очень приятно получить такую высокую оценку, спасибо 😊"
109,Виталий,https://avatars.mds.yandex.net/get-yapic/44850/mDZAbZyTyBymm3dvVuvgnpE-1/islands-68,2022-06-11 07:57:35,"Внимательный персонал, приятная обстановка",5,
110,Maksym Asaturov,https://avatars.mds.yandex.net/get-yapic/53031/ZF1dJlRMUDkwn3uKCh69w1bJFH8-1/islands-68,2021-10-14 14:30:04,"Как оказалось это отделение для ВИП клиентов о чем на сайте ВТБ ни слова, отказались меня обслужить-я не вип клиент.осажочек остался...",2,
111,Макс А,,2024-02-23 03:35:52,Почему-то тут не смог открыть счет..,3,"Будем благодарны, если расскажете подробнее, с какой ситуацией пришлось столкнуться. Не оставим без внимания и во всем разберёмся 👌"
112,А.Г.,https://avatars.mds.yandex.net/get-yapic/45131/7V1g6BBIhmhrbGeHvRegle4-1/islands-68,2020-05-12 13:28:47,"Посещал один раз, когда многие отделения не работали из-за пандемии. Все очень понравилось, чисто, аккуратно, хорошие работники.",5,
113,Irina I.,,2021-07-22 14:04:42,"Нужна была заверенная банком платёжка. Специально уточняла на сайте возможно ли получить её в любом отделении. Заверили, что в любом. Но при обращении в это отделение, сотрудники сказали, что ничего сделать не могут, так как у них не домтупа к обычным счетам, а только к счетам клиентов Привилегии. Предложили обратиться в ближайшее отделение. Жаль потерянного времени. Обслуживание в банке в целом - отвратное!",2,
114,"Алексей Никулкин ""ДровНик58""",https://avatars.mds.yandex.net/get-yapic/30061/enyN05rLg2EjnJEigoAbRxrsfQI-1/islands-68,2021-09-02 18:18:03,Всё хорошо! Сотрудники с удовольствием помогают разобраться во всём,5,
115,Ksenia Z.,,2024-04-02 02:28:11,Удобное отделение,5,Спасибо за отзыв. Ваш комфорт - наша основная задача 👌
116,Иван Сусанин,,2022-11-21 16:01:11,На карте никакой информации о «привелегии»,2,Спасибо за отзыв! Добавим информацию.
117,Netspirit,https://avatars.mds.yandex.net/get-yapic/26057/5n5QvctPswGGoBKhAC2SnuMo7M-1/islands-68,2021-09-12 06:45:54,"Хороший офис. Для привилегированных клиентов. Не очень уютно, но спокойно, без очередей и толп.",5,
118,Владимир Голубев,https://avatars.mds.yandex.net/get-yapic/38135/HIgHK0X4jTIwcrQPP153NTqrGU-1/islands-68,2022-07-12 06:03:23,"Отличный, приятный персонал.",5,"Спасибо, рады стараться 😃"
119,Денис,https://avatars.mds.yandex.net/get-yapic/15298/enc-ad91b1b17ebb47ce4214667ca831198a/islands-68,2021-09-15 13:35:29,"ТОЛЬКО ДЛЯ СТАТУСА ПРИВЕЛЕГИЯ!!! нужно прям как-то выделять этот момент, когда торопишься можно потерять время…",4,
120,Иван Кожан,https://avatars.mds.yandex.net/get-yapic/39803/enc-246455640d9037ed0f3701b186f3cf6abe347143b0d56f46e9f13c74fcc8803d/islands-68,2021-10-27 14:30:54,"Приехал а ВТБ, а тут привелегия отделения, но на карте инфы нигде не было, только время потратил",1,
121,Руслан А.,,2019-08-21 08:57:53,"Для «привилегии» недостаточный уровень обслуживания. Работают очень долго, реагируют на твое появление оперативно, но вопросы решают очень медленно, консультации могут длиться по 2 часа. В банке несколько вкладов, обслуживаюсь третий год, ничего не меняется. И в целом, сотрудники хоть и стараются но выглядят некомпетентными, по каждому вопросу они советуются с коллегами и по два раза. Элементарную задачу «снять деньги в кассе», растянут на пол часа, в отсутствии очереди.",2,
122,Дима *,https://avatars.mds.yandex.net/get-yapic/49368/enc-0d727c3314dc72b2e82b810af329b236d4244a9ff2dd625fc99e2cbf3aa36589/islands-68,2022-07-11 21:48:27,"Людей не много, персонал приветлив",5,"Спасибо вам, очень приятно получать обратную связь 🙏👌 Приезжайте ещё 💛"
123,anna@Voorhees77,https://avatars.mds.yandex.net/get-yapic/39460/enc-7f896bae377cf948c68e64eff1d23815f6d1c9fe6a96fbf22ba70f679cb3bc04/islands-68,2021-07-30 09:23:37,"Доброе время суток .даёт кредит банк и предлагают в довесок ещё сумму и карточку ,создаёт лишние хлопоты.",3,
124,Александр Старовойтов,,2021-09-01 13:15:54,Ужасное отношение к клиенту начальника офиса Сергея Александровича. Самодовольный чванливый чиновник,1,
125,Владимир,https://avatars.mds.yandex.net/get-yapic/61207/NE0J2HdJNGP8jMmG28V2RxPFg-1/islands-68,2019-10-06 09:45:01,"Часто здесь бываю, и мне все здесь нравится. Коллектив приветливый, всегда уделят время и дадут профессиональные разъяснения.",5,
126,Оксана,,2022-03-21 15:51:35,"Всегда очереди.
Уже почти два года мне меняют номер телефона👍",1,
127,Владимир Гев,https://avatars.mds.yandex.net/get-yapic/50595/bgdAQ3MDsVboXKVHTCZVcnlo4N0-1/islands-68,2022-08-03 13:41:15,"Все хорошие менеджеры ушли, банк ни о чем",5,"Благодарим Вас за отзыв. Нам очень важно знать Ваше мнение. Мы стремимся к тому, чтобы быть лучше. Проведем работу в целях улучшения качества обслуживания."
128,꧁༺ Тима𝓥𝓮𝓻𝓽𝓾 ༻꧂,https://avatars.mds.yandex.net/get-yapic/51169/TSc4oQtUIeDJss9iH7heNSM03I-1/islands-68,2022-05-21 11:24:26,"Для вип персон. Не для простых людей, в натуре...",1,"Нам очень жаль, что это стало причиной низкой оценки :("
129,Катерина Иванова,,2022-08-29 16:40:02,Только для ключевых клиентов,3,"Данный офис действительно только длчя обслуживания клиентов - держателей пакета ""Привилегия""."
130,Ольга Королева,,2022-07-01 16:23:47,Отзывчивые добрые работники,5,"Благодарим. Нам очень важно, чтобы каждый клиент оставался доволен 😃"
131,Анна Есенина,https://avatars.mds.yandex.net/get-yapic/27232/VkTZbDOkHIUCQuYYKKT53qUx6Q-1/islands-68,2021-10-09 13:21:51,"Сделайте пометку, что это не обычное отделение, а только для отдельных клиентов",1,
132,Владимир,https://avatars.mds.yandex.net/get-yapic/20706/enc-b9035675aa1e03fdbe1d854a3cf8749e/islands-68,2021-12-13 16:58:08,"Напишите сразу, что только для VIP персон. И в Яндекс-картах также отметьте, а то хотел счет открыть, а пришлось ехать в другое отделение",2,
133,Элэн Д.,,2021-03-27 19:15:12,Нигде не указано что данный банк работает на премиум вкладчиков. Остальные езжайте в обычное отделение,3,
134,Олег Олег,,2022-02-18 18:42:50,Молодцы хорошее обслуживание.,5,
135,Мистер Пропер,,2021-03-10 10:59:31,"очень крутое отделение , работают профессионалы своего дела",5,
136,Galina G.L.,https://avatars.mds.yandex.net/get-yapic/38135/r3fAxmD9o2xP3gz7k8ynzkfiQXs-1571375001/islands-68,2022-06-22 06:21:29,Только для юридических лиц…,5,
137,Дмитрий Трифонов,https://avatars.mds.yandex.net/get-yapic/29310/l30s6TBMMU2ueq7whZt8UmFWb2Y-1/islands-68,2022-09-04 18:01:39,Обычное отделение.,5,Спасибо за пятерку! Всегда Вам рады.
138,Константин Дунаев,,2020-06-26 08:14:33,"Отделение банка ничем не отличается от других. Персонал вежливый, вполне профессиональный! Кофе не подают😁, но мне и не надо!!!",5,
139,Елена,,2021-12-10 17:51:56,Обслуживание только определенной категории лиц,5,
140,Татьяна Рыбалко,https://avatars.mds.yandex.net/get-yapic/26057/WqVxnjRPlAj9OU0ertjeL9brK8-1574586626/islands-68,2019-11-09 15:09:08,"Периодически пользуюсь услугами.
Обслуживанием довольна. Все быстро и доброжелательно.",4,
141,Кирилл Anabolic,,2021-10-01 12:10:14,"ну очень странный банк, не именно это отделение, а сам банк",1,
142,Sergey,,2022-02-11 19:47:41,Обслуживают только золотых клиентов,1,
143,Дилара Садриева,https://avatars.mds.yandex.net/get-yapic/24700/enc-46152457505d0fd3280cd86533e401c2e0ce88243222f0bac1426bbb9ad280da/islands-68,2019-01-23 12:05:23,"Единственное отделение ВТБ где сошлось все, грамотные специалисты, быстрое обслуживание, уютный офис, большое количество банкоматов.",5,
144,......,,2022-11-14 18:10:56,все отлично,5,Спасибо за отзыв! Будем продолжать в том же духе 💪
145,Илья Громов,https://avatars.mds.yandex.net/get-yapic/59871/yQ7m9zB7Xedp2Cr9yc27heXaI-1/islands-68,2021-12-14 08:07:28,Тут принимают только клиентов привелегии,1,
146,mom23kot,,2022-01-29 10:01:14,Обслуживание только вип лиц,1,
147,Артем Анненко,https://avatars.mds.yandex.net/get-yapic/20706/enc-22754e5d644975a5c30cf9257efe4cf198eee9008467e0d4eb455d6405be2647/islands-68,2021-09-23 13:34:06,Общение персонала оставляет желать лучшего,2,
148,Ирина ..,https://avatars.mds.yandex.net/get-yapic/63256/azddDkHhuzibUF2omOPZPiWwVQ-1/islands-68,2023-01-29 19:17:22,Всё ок.,5,"Спасибо вам, очень приятно получать обратную связь 🙏👌 Приезжайте ещё 💛"
149,Ganik,https://avatars.mds.yandex.net/get-yapic/32838/yRXPNoFiBLcxtIfvHOf2gdY23A-1/islands-68,2020-06-17 15:37:01,"Конкретно в этом банке не был но сколько раз имел чести общаться с банком ВТБ 
Не разу не остался довольным. 
Но общаться приходится так как к несчастью я их клиент. Если меня попросят сказать что то хорошее то мне не чего будет даже сказать. Как о самом банке так и о сотрудниках банка",1,
150,Евлампия Тараканова,,2021-04-16 13:22:23,ДО не понятно чем занимается. Простые операции выполнить не могут.,1,
151,Сергей,,2021-07-27 02:13:15,ВТБ привилегия. Простым людям там делать нечего.,1,
152,Денис Федоров,,2021-08-19 09:42:54,Очень не профессиональные сотрудники,1,
153,Дмитрий Силяев,,2022-05-13 16:23:01,Отличный банк,5,Спасибо за отзыв! Будем продолжать в том же духе 💪
154,Petr Venikov,https://avatars.mds.yandex.net/get-yapic/36689/enc-b85986b30b1dfc5210a64b20cecce74ca5cffb6fbf014b71798eab9d824894f6/islands-68,2021-09-09 11:44:04,Простых смертных не принимают,1,
155,Эдуард,https://avatars.mds.yandex.net/get-yapic/21493/enc-b33103c9783e10bae8d30a9e7810e8b1b63ccc489e8a6ba55257f36f231a37b5/islands-68,2019-08-30 11:30:02,"Обслуживают ТОЛЬКО клиентов с ""Привилегией"". Остальных клиентов ВТБ ""посылают"" искать другой офис, при этом ехидно улыбаются! Отзыв опубликован уже год, реакции ВТБ нет никакой! Что и требовалось доказать. На людей этому офису наплевать... P.S. Судя по двум недовольным - отзыв работники этого офиса наконец-то прочитали! Оценку подтверждаю!",1,
156,Мария Чиркина,https://avatars.mds.yandex.net/get-yapic/27503/eFuREKCOidbS3b0X24R4jAKw5fA-1/islands-68,2019-07-04 16:11:31,Все быстро и по делу. Очень приятные и вежливые сотрудники,5,
157,Эдвардс,https://avatars.mds.yandex.net/get-yapic/57243/hKfm9QJBAtLEVQtyAMeKxqUcXw-1/islands-68,2020-07-26 06:38:05,"Чисто, быстро, банкомат есть",5,
158,Ирина,https://avatars.mds.yandex.net/get-yapic/54535/enc-267fd475792b26e6d0672ff30c232cecd227ca162dadb905750f01b0cf9ff6db/islands-68,2021-07-11 09:22:44,До сих пор нареканий нет.,5,
159,Сергей Сорокин,,2019-11-20 14:46:58,"В округе отделения переполнены, а в этом ни одного клиента. За что они там зарплату получают.",1,
160,Klim S,https://avatars.mds.yandex.net/get-yapic/28053/gHZxyYVsk1Rghwbw8iQLx9Jum8-1/islands-68,2020-03-28 14:04:03,"Сотрудники не компетентные, на элементарные вопросы ответить не могут...",2,
161,Greenly,,2019-11-04 08:10:44,"Что значит - только для вип клиентов???? Заходила менять валюту, так дамы-работники смотрят так, будто они акционеры банка, а я милостыню пришла просить ! 👎",2,
162,Александр Аришин,https://avatars.mds.yandex.net/get-yapic/56823/kmc4u7GCUoELC5aZ1lYXreLrg-1/islands-68,2019-08-23 20:32:24,Как и всегда сервис на высоте. Сотрудники знают своё дело.,5,
163,Kay Ess,,2019-09-01 06:10:10,"Дальше порога зайти не решился, слишком привилегированно. В предбаннике с банкоматами тоже было хорошо, но мне они нужны и были.",5,
164,Елена Юшкова,https://avatars.mds.yandex.net/get-yapic/21377/enc-25ab38972c6b38048dd98d701081533dba08c98141b568115898ec6baa71854f/islands-68,2019-06-14 15:34:20,Приятная обстановка . Грамотный персонал,5,
165,wsdlegal,https://avatars.mds.yandex.net/get-yapic/30061/gHQ1fqNOxdqnaPYJPy4WEs6KeBc-1/islands-68,2019-10-06 17:06:57,Хорошее отделение и отличное обслужвнаие,5,
166,Татьяна М.,https://avatars.mds.yandex.net/get-yapic/31078/Lf8X0wNMJDZl6AnzaEe5m0Qb8-1/islands-68,2020-01-03 13:46:48,"Не смогли помочь мне,отправили в то отделение где брала кредит",1,
167,Дмитрий,https://avatars.mds.yandex.net/get-yapic/56823/Mg4xnePWjZngHDj1TQx0eQsRc4-1/islands-68,2019-08-25 13:08:05,"Здесь обслуживают только избранных! У меня зарплатная ""быдлокарта"".",1,
168,Олег,https://avatars.mds.yandex.net/get-yapic/20706/enc-01b723a15d4d9f5003d43fdea5d7c401/islands-68,2018-12-10 06:54:34,Отделение ТОЛЬКО для клиентов с пакетом Привилегия. Обычных посетителей не обслуживают.,2,
169,Евгений Сидоренко,https://avatars.mds.yandex.net/get-yapic/31804/enc-8ad176e2a371ceb2dceb4198a2cc525f8da5d01fc0d1fe8de3fc63f0b36bf9bf/islands-68,2019-03-31 18:35:21,"Все отлично, быстро, профессионально",5,
170,Vladimir Dorovsky,https://avatars.mds.yandex.net/get-yapic/38663/enc-db58803e5195521486ab096a14c00d7823fa55f04ec805d9e12d4f0f2310a832/islands-68,2019-10-20 11:59:26,"Доступное отделение, а в остальном стандарт",4,
171,Вера Сухих,https://avatars.mds.yandex.net/get-yapic/29310/woWe4Y5JQXIqfP0NxwQrWUIjkJI-1/islands-68,2019-09-06 06:58:13,"Отвратительно!
Не дали обычную справку!
Нет привилегий 
И никаких вывесок что обычным людям тут не место.",1,
172,Барабулька,,2019-07-28 18:34:55,"Парковки нет, могли бы позаботиться о вип клиентах",1,
173,алексей харитонов,,2018-02-17 07:41:01,"Мне попался абсолютно неквалифицированный работник Елдин И.А, который своей безграмотностью или ленью вводит клиентов в заблуждение",1,
174,Григорий,https://avatars.mds.yandex.net/get-yapic/28053/stDIlhYrPTFVZIrb9TMdtBtGHac-1/islands-68,2019-08-23 16:29:11,Да я заходил. Я не вип но всё было мило.,5,
175,korvet82,https://avatars.mds.yandex.net/get-yapic/39460/enc-dc038401e50a41a341c3e6eb98a6f7f7d4244a9ff2dd625fc99e2cbf3aa36589/islands-68,2019-03-13 15:28:17,"Обычных клиентов не обслуживают, только тех у кого есть корона",1,
176,Максим,https://avatars.mds.yandex.net/get-yapic/61207/smV3jaJYI85Ota3C7N0ffNqZWA-1/islands-68,2019-01-16 10:44:42,"Напишите, что в этом отделение только VIP. А то не хорошо получается. Хотел карточку открыть - выгнали ))",1,
177,Алексей Банников,https://avatars.mds.yandex.net/get-yapic/59871/W4rrCXuMyWp9QQJcORMp40pOPU-1/islands-68,2019-12-06 15:50:57,Не знаю там випов обслуживают,5,
178,Борис Александров,https://avatars.mds.yandex.net/get-yapic/36777/enc-f56fc0b95c0054d0dce18ea5802e382a76c632649bb865ff6839c56e8c8bd5d1/islands-68,2019-12-08 17:53:52,Заходил ноль людей и это радует,3,
179,Турист,,2020-03-13 03:52:06,Отличный персонал.,5,
