,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Обслуживание,Отношение к клиентам,Персонал,Время ожидания,Банкомат,Расположение,Ипотека,Кредит,График работы,Ремонт,load_time
59,191354046312,СберБанк,"ул. Калинина, 31А, Екатеринбург",www.sberbank.ru,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': выходной, 'sun': выходной",56.893216,60.597018,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",79,78,85,75,42,,,,,80,2024-06-21 19:29:36
60,1347543128,СберБанк,"просп. Ленина, 79А, Екатеринбург",www.sberbank.ru,"'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': выходной, 'sun': выходной",56.841401,60.628265,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",81,70,83,63,,,,,,,2024-06-21 19:29:36
61,1036552705,СберБанк,"Латвийская ул., 27, Екатеринбург",www.sberbank.ru,"'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': выходной, 'sun': выходной",56.789713,60.773095,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",81,83,84,49,42,,,,38,,2024-06-21 19:29:36
62,1593202304,СберБанк,"ул. Строителей, 4, Берёзовский",www.sberbank.ru,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной",56.906253,60.813218,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",72,74,73,57,33,,,,,,2024-06-21 19:29:36
63,1023470976,СберБанк,"ул. Владимира Высоцкого, 12Б, Екатеринбург",www.sberbank.ru,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",56.841266,60.677584,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",88,87,89,84,75,83,,,,,2024-06-21 19:29:36
64,1052822682,СберБанк,"Варшавская ул., 32, Екатеринбург",www.sberbank.ru,"'mon': выходной, 'tue': 09:00-13:00,13:45-17:45, 'wed': 09:00-13:00,13:45-17:45, 'thu': 09:00-13:00,13:45-17:45, 'fri': 09:00-13:00,13:45-17:45, 'sat': 08:45-15:00, 'sun': выходной",56.783959,60.738528,"3,9",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",70,75,75,31,,,,,0,,2024-06-21 19:29:36
65,214438910563,СберБанк,"ул. Мира, 19, Екатеринбург",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",56.843983,60.653562,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",92,96,92,73,,,,,,,2024-06-21 19:29:36
66,139623276190,СберБанк,"ул. Строителей, 41, посёлок Северка",www.sberbank.ru,"'mon': выходной, 'tue': 08:45-13:00,14:00-17:00, 'wed': 08:45-13:00,14:00-17:00, 'thu': 08:45-13:00,14:00-17:00, 'fri': 08:45-13:00,14:00-17:00, 'sat': 08:30-14:00, 'sun': выходной",56.866647,60.295838,"3,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,,,2024-06-21 19:29:36
67,1095484956,СберБанк,"ул. Калинина, 11, Дегтярск",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",56.704205,60.085803,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,81,86,62,,,,,,,2024-06-21 19:29:36
68,1080025746,СберБанк,"ул. Ленина, 119А, посёлок Большой Исток",www.sberbank.ru,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной",56.714018,60.775171,"2,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,,,2024-06-21 19:29:36
69,1061156722,СберБанк,"Колхозная ул., 18, село Патруши",www.sberbank.ru,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной",56.676835,60.806629,"3,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,,,2024-06-21 19:29:36
70,1073085040,СберБанк,"Заводская ул., 4, посёлок Исеть",www.sberbank.ru,"'mon': выходной, 'tue': 08:00-13:00,13:45-17:30, 'wed': 08:00-13:00,13:45-17:30, 'thu': 08:00-13:00,13:45-17:30, 'fri': 08:00-13:00,13:45-17:30, 'sat': выходной, 'sun': выходной",56.970721,60.358927,"2,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,,,2024-06-21 19:29:36
